review_id,app_id,rating,posted_at,has_developer_reply,helpful_count
2669,218,5,2023-07-06,Yes,1
2670,11,3,2022-05-09,No,0
2671,300,4,2022-05-11,No,3
2672,265,5,2024-07-10,No,0
2673,452,5,2023-10-12,No,2
2674,78,4,2024-05-16,No,4
2675,13,5,2024-12-08,Yes,0
2676,281,5,09/03/2024,No,4
2677,494,5,2024-12-04,Yes,0
2678,15,3,2023-05-10,No,1
2679,15,5,2020-11-26,Yes,0
2680,108,5,2024-06-06,Yes,2
2681,180,4,2024-09-29,No,2
2682,370,5,2022-04-30,No,3
2683,401,4,2022-02-06,No,2
2684,391,5,2024-06-11,No,1
2685,143,4,2024-10-13,No,5
2686,331,4,07/24/2024,Yes,0
2687,245,5,2023-04-06,No,3
2688,380,4,2023-02-15,Yes,2
2689,402,4,2020-02-22,No,6
2690,78,3,2023-12-17,No,0
2691,331,4,2024-10-03,No,0
2692,76,5,2024-01-13,Yes,1
2693,425,4,04/19/2024,No,1
2694,245,5,2022-01-13,No,2
2695,14,5,11/06/2024,No,0
2696,275,3,2024-09-28,No,2
2697,73,4,2024-08-30,No,1
2698,485,4,2024-02-06,No,0
2699,272,4,2022-11-05,Yes,2
2700,186,3,2023-07-20,No,1
2701,212,5,2024-10-27,Yes,0
2702,139,3,2024-12-06,Yes,3
2703,477,4,2024-10-29,No,1
2704,261,5,02/20/2023,No,0
2705,401,4,2022-05-05,No,2
2706,479,5,2024-07-24,No,1
2707,465,5,2024-04-24,No,10
2708,433,4,2024-04-07,Yes,4
2709,277,4,03/23/2024,Yes,1
2710,177,5,2020-04-03,Yes,15
2711,329,5,2024-02-01,No,3
2712,73,4,2023-12-10,No,2
2713,13,4,2023-12-14,No,2
2714,470,5,11/23/2024,No,0
2715,435,4,2023-12-29,No,1
2716,212,3,2023-11-15,No,0
2717,418,5,01/09/2022,Yes,12
2718,143,4,12/07/2024,Yes,18
2719,425,5,2022-07-05,No,2
2720,473,5,2023-01-25,No,3
2721,245,5,2022-09-23,Yes,0
2722,292,4,2021-12-23,No,1
2723,197,4,10/31/2020,Yes,0
2724,423,4,2024-10-09,No,0
2725,484,4,2024-09-23,No,0
2726,446,4,2024-04-03,No,2
2727,18,5,11/12/2023,No,2
2728,316,4,2021-01-16,Yes,0
2729,185,4,2021-07-28,No,1
2730,135,4,2024-03-18,No,1
2731,19,5,2022-09-26,No,5
2732,214,5,2024-06-23,No,1
2733,482,4,2023-02-17,No,1
2734,346,2,2023-11-03,Yes,0
2735,465,4,12/15/2024,Yes,2
2736,402,5,2022-11-09,No,2
2737,97,4,2022-06-10,No,1
2738,123,5,2023-10-31,Yes,1
2739,346,2,11/27/2024,No,2
2740,380,4,2023-06-29,Yes,1
2741,222,4,2023-08-13,Yes,0
2742,465,4,2023-09-07,No,3
2743,76,4,09/18/2024,No,1
2744,284,4,2024-08-27,Yes,0
2745,402,4,2020-11-27,No,6
2746,484,3,2020-02-18,No,1
2747,272,4,2023-06-02,No,1
2748,380,4,2023-05-08,No,0
2749,342,4,2022-07-31,Yes,1
2750,450,4,2023-05-29,Yes,0
2751,143,5,2023-10-25,No,1
2752,327,5,12/17/2024,Yes,28
2753,354,5,2023-12-07,No,0
2754,297,4,2022-12-07,No,3
2755,14,3,07/13/2024,Yes,1
2756,11,3,2024-02-17,Yes,0
2757,95,4,12/10/2023,Yes,3
2758,173,4,11/13/2023,No,0
2759,157,5,2022-11-19,No,0
2760,402,3,2021-02-15,Yes,1
2761,163,3,2022-10-14,No,0
2762,272,4,2024-08-08,Yes,0
2763,99,4,11/23/2022,No,1
2764,402,4,2022-08-03,No,6
2765,140,5,02/24/2019,Yes,10
2766,193,2,2022-05-08,No,0
2767,157,5,2023-03-30,No,2
2768,14,3,2023-08-16,No,2
2769,268,4,09/22/2023,No,0
2770,243,2,10/16/2021,No,4
2771,494,4,2024-01-20,Yes,3
2772,445,5,2024-09-13,Yes,2
2773,287,5,2023-08-26,No,3
2774,402,5,2024-11-22,Yes,0
2775,469,4,2020-10-31,No,0
2776,106,3,2023-07-23,No,0
2777,84,5,2024-10-27,Yes,1
2778,415,3,2024-11-17,No,4
2779,497,5,2024-12-14,No,2
2780,99,4,10/10/2023,No,1
2781,153,4,02/23/2023,No,9
2782,380,3,2023-04-15,No,1
2783,63,2,2024-11-06,No,9
2784,196,3,2023-05-15,No,13
2785,13,4,2024-10-20,No,1
2786,284,4,2023-01-08,No,0
2787,256,3,2023-06-02,No,1
2788,458,4,2023-06-26,No,1
2789,219,4,12/27/2023,No,0
2790,229,4,2024-03-02,No,1
2791,406,5,07/14/2024,Yes,0
2792,440,4,2024-06-17,No,1
2793,35,5,11/28/2024,No,0
2794,264,4,2023-07-15,No,3
2795,198,5,06/19/2024,Yes,2
2796,287,5,2024-01-10,No,0
2797,237,3,2023-08-14,No,5
2798,11,2,03/11/2021,No,2
2799,303,4,2024-04-18,Yes,3
2800,76,4,2021-10-16,Yes,0
2801,402,4,2021-04-04,Yes,4
2802,95,5,2024-10-21,No,2
2803,127,5,2023-02-01,No,2
2804,13,3,2024-10-31,No,2
2805,318,4,2024-04-10,No,4
2806,358,5,04/23/2024,No,0
2807,121,5,2024-10-05,No,21
2808,489,5,2024-09-04,No,7
2809,328,5,2024-10-03,No,10
2810,463,4,2024-08-13,No,7
2811,402,5,2024-06-07,No,2
2812,177,5,2023-05-29,No,4
2813,78,4,2024-10-14,No,3
2814,150,4,2024-10-15,No,0
2815,172,4,2023-09-13,No,2
2816,15,3,2023-01-29,Yes,6
2817,131,4,2023-11-29,No,1
2818,170,3,2024-02-17,No,2
2819,158,4,2020-08-24,Yes,0
2820,450,2,2024-05-30,No,4
2821,402,4,2024-06-11,No,0
2822,13,3,12/29/2024,Yes,0
2823,402,5,11/14/2023,No,3
2824,340,5,02/15/2023,No,1
2825,331,4,2023-02-03,No,1
2826,291,5,2024-11-12,Yes,0
2827,229,5,2024-10-06,No,4
2828,343,4,2024-11-21,No,1
2829,67,3,2022-12-19,Yes,9
2830,178,4,2023-02-20,No,3
2831,197,5,2022-10-22,No,1
2832,393,4,09/23/2022,Yes,16
2833,197,5,2022-11-04,Yes,46
2834,206,5,2023-09-20,Yes,0
2835,359,5,2024-11-29,Yes,4
2836,207,3,2024-07-04,Yes,0
2837,139,4,2024-11-26,No,0
2838,412,5,2022-11-04,No,0
2839,294,5,2019-12-13,No,2
2840,110,5,2023-10-28,Yes,1
2841,181,5,2020-09-24,No,3
2842,306,5,2022-10-12,Yes,3
2843,148,3,2022-04-27,No,13
2844,417,4,2024-02-07,No,1
2845,67,4,2024-01-16,No,10
2846,186,4,2024-08-02,No,0
2847,418,3,2021-08-20,No,7
2848,236,4,2024-07-02,Yes,0
2849,190,5,2023-12-22,No,1
2850,387,3,12/08/2023,No,3
2851,209,4,04/24/2024,No,0
2852,22,5,2024-11-03,Yes,0
2853,371,3,12/25/2023,Yes,11
2854,84,5,2024-04-20,No,2
2855,7,5,2022-09-03,No,1
2856,303,3,2023-07-27,No,0
2857,249,5,2024-10-12,No,1
2858,426,4,2022-03-02,Yes,1
2859,268,5,2021-06-04,No,6
2860,40,4,2024-06-03,No,1
2861,9,3,2024-07-03,No,4
2862,219,4,2024-05-03,No,2
2863,95,5,2020-06-13,No,1
2864,71,5,2023-10-18,No,2
2865,293,5,2019-03-27,No,1
2866,127,5,2024-04-03,No,5
2867,224,4,2022-06-04,Yes,0
2868,41,4,2024-03-09,No,9
2869,330,3,2024-06-22,Yes,1
2870,370,5,2024-03-04,No,4
2871,467,4,12/03/2023,Yes,5
2872,376,4,2024-10-10,Yes,2
2873,322,3,2024-04-29,No,0
2874,440,2,04/23/2022,No,4
2875,61,3,2021-01-30,Yes,1
2876,190,5,2024-03-03,No,5
2877,232,5,03/02/2023,No,1
2878,234,3,2020-04-08,No,22
2879,1,4,2023-12-02,No,0
2880,340,5,2020-02-14,No,2
2881,465,4,2023-03-18,Yes,0
2882,465,5,2022-08-24,Yes,1
2883,256,4,04/26/2022,Yes,0
2884,386,4,2024-11-03,No,5
2885,331,3,2024-10-09,No,0
2886,445,4,2024-04-15,No,2
2887,465,5,2022-06-18,No,1
2888,197,5,2023-03-26,Yes,3
2889,498,4,2022-05-18,Yes,4
2890,418,5,2021-04-08,No,3
2891,218,5,2024-05-29,Yes,4
2892,197,5,2022-03-09,No,1
2893,37,2,2023-09-27,No,2
2894,277,3,2024-05-25,No,5
2895,11,5,2022-09-15,No,2
2896,107,5,2024-12-12,Yes,0
2897,418,4,2024-04-16,Yes,11
2898,116,5,2024-09-09,No,3
2899,389,3,2023-08-18,No,11
2900,458,5,2023-03-29,No,2
2901,157,5,2023-12-30,No,11
2902,95,5,2023-05-23,No,6
2903,446,5,2024-09-01,No,2
2904,95,4,2024-05-14,Yes,1
2905,291,4,06/11/2023,No,0
2906,154,5,2021-10-12,Yes,5
2907,257,5,2023-09-04,No,1
2908,174,3,2024-03-31,No,0
2909,361,3,2023-11-16,Yes,0
2910,389,4,10/15/2022,No,2
2911,190,5,2023-05-11,No,0
2912,13,5,2024-09-20,Yes,4
2913,488,2,2021-09-15,Yes,0
2914,259,4,2024-07-22,No,2
2915,365,3,01/05/2020,No,1
2916,380,4,2024-05-08,No,0
2917,177,4,2023-03-06,No,3
2918,32,3,02/04/2024,No,0
2919,167,3,2023-10-28,Yes,0
2920,314,2,2023-12-21,No,0
2921,25,4,08/06/2024,No,2
2922,156,5,03/03/2023,No,2
2923,311,5,2024-01-13,No,3
2924,276,5,2022-05-21,No,0
2925,402,3,2024-03-01,No,0
2926,73,4,09/09/2024,No,0
2927,330,4,2022-08-24,Yes,0
2928,291,4,2024-12-05,No,1
2929,477,4,2023-12-13,No,1
2930,174,4,2021-11-21,No,2
2931,470,5,2023-05-27,No,4
2932,257,5,2023-09-04,No,1
2933,7,3,2023-12-01,No,1
2934,291,3,2024-10-04,No,1
2935,73,4,09/14/2023,No,2
2936,269,3,2024-12-12,Yes,0
2937,361,3,2023-07-29,No,1
2938,276,3,2023-05-12,No,1
2939,127,4,11/10/2021,No,3
2940,477,4,2024-04-03,No,0
2941,402,3,2018-09-14,No,1
2942,470,5,2024-05-02,No,2
2943,440,4,2024-03-23,No,0
2944,492,4,04/15/2024,No,0
2945,11,4,2024-08-01,No,7
2946,153,5,2021-03-28,No,4
2947,223,4,2024-11-28,No,3
2948,491,3,2024-08-23,Yes,0
2949,237,5,2024-07-27,No,0
2950,257,4,2022-02-05,Yes,11
2951,95,4,2024-01-14,Yes,0
2952,180,4,2024-04-21,No,2
2953,380,4,2024-01-03,No,6
2954,165,4,2024-05-05,No,4
2955,197,5,2022-10-19,No,2
2956,287,5,2023-03-24,No,0
2957,117,5,2024-12-08,Yes,0
2958,52,4,05/19/2024,No,0
2959,218,5,2024-05-11,Yes,0
2960,265,3,2024-03-18,No,7
2961,440,3,2024-06-19,No,8
2962,334,5,2024-09-03,No,12
2963,73,5,2024-10-13,No,1
2964,273,5,2024-02-02,No,1
2965,43,4,2024-01-05,Yes,10
2966,319,4,2022-12-08,No,3
2967,138,5,04/11/2023,No,2
2968,259,4,11/30/2024,No,2
2969,157,5,06/21/2024,No,1
2970,334,5,2024-12-04,No,1
2971,276,4,2022-06-13,No,3
2972,247,5,2024-01-17,No,1
2973,268,4,2021-04-12,No,3
2974,197,4,2022-03-23,No,0
2975,253,5,06/20/2024,Yes,6
2976,197,4,11/12/2023,No,5
2977,76,3,2024-02-16,No,0
2978,178,3,2023-07-16,No,1
2979,108,5,2024-05-19,Yes,1
2980,11,5,2022-05-11,No,0
2981,88,5,2022-05-07,Yes,0
2982,14,5,2024-06-26,No,0
2983,406,5,2024-01-08,Yes,0
2984,402,5,2018-12-26,No,1
2985,465,5,2024-11-01,Yes,1
2986,406,3,2024-12-26,No,6
2987,418,3,08/14/2024,No,0
2988,251,5,2024-02-03,Yes,1
2989,446,5,2023-09-14,Yes,0
2990,260,3,2023-06-17,No,3
2991,291,3,2024-05-22,No,1
2992,331,5,2024-12-18,No,1
2993,257,5,2022-08-01,No,2
2994,99,4,09/19/2024,No,0
2995,276,3,2020-12-19,Yes,0
2996,402,4,2024-07-23,Yes,0
2997,402,4,2023-12-03,No,2
2998,116,5,2024-10-12,Yes,11
2999,86,4,2024-10-21,No,1
3000,48,5,2024-11-15,No,0
3001,95,5,11/27/2022,No,2
3002,15,4,2024-12-30,No,0
3003,328,4,2024-09-13,No,0
3004,157,5,2024-10-28,Yes,74
3005,291,5,2024-05-18,No,1
3006,197,5,2023-11-30,No,6
3007,297,5,2024-09-15,No,4
3008,78,4,2023-12-20,No,0
3009,197,5,2023-12-04,No,1
3010,190,5,2024-05-28,No,4
3011,477,5,09/08/2022,No,0
3012,108,5,2024-07-10,No,1
3013,73,5,2024-02-11,Yes,1
3014,275,3,08/31/2024,No,0
3015,218,5,2023-09-28,No,0
3016,15,5,06/10/2023,Yes,1
3017,46,4,2023-02-06,No,4
3018,14,4,2024-11-29,No,4
3019,73,4,2024-07-15,No,3
3020,197,5,2024-12-10,No,2
3021,99,5,2024-04-10,No,0
3022,440,4,2024-12-24,No,6
3023,9,4,2023-08-30,No,1
3024,253,5,2024-01-17,Yes,2
3025,498,2,06/07/2023,Yes,0
3026,143,3,2023-11-18,No,0
3027,275,4,2024-04-22,Yes,0
3028,55,5,2024-02-28,No,6
3029,157,5,2023-11-23,Yes,3
3030,380,5,2024-01-29,No,3
3031,401,3,01/24/2024,Yes,1
3032,440,5,2023-09-22,Yes,1
3033,380,4,2024-01-07,Yes,6
3034,197,5,2024-01-28,No,4
3035,196,3,12/01/2024,No,3
3036,486,4,2024-05-26,No,4
3037,75,4,2021-04-13,No,4
3038,78,5,2024-05-26,No,0
3039,483,4,2024-04-06,No,1
3040,491,4,10/07/2023,No,5
3041,299,4,02/06/2023,No,2
3042,172,5,2024-01-17,No,0
3043,261,2,2019-01-20,No,1
3044,366,4,2024-05-03,Yes,4
3045,319,5,2022-08-25,No,13
3046,102,5,09/18/2024,No,1
3047,18,4,2023-05-25,No,0
3048,95,4,2022-02-15,Yes,3
3049,106,5,2024-09-25,No,8
3050,465,4,2023-05-15,No,4
3051,277,4,2024-11-27,No,0
3052,495,5,2023-08-14,Yes,0
3053,378,4,09/09/2024,No,0
3054,78,4,06/09/2024,No,0
3055,461,4,2024-06-12,Yes,1
3056,440,5,2024-06-20,No,0
3057,11,3,07/28/2022,Yes,5
3058,197,5,08/23/2021,No,1
3059,129,4,2023-12-24,No,0
3060,157,5,2024-06-14,No,2
3061,234,3,2024-01-07,No,0
3062,389,4,2023-05-14,No,1
3063,266,3,2022-05-04,No,0
3064,134,4,2023-06-27,No,5
3065,14,5,2024-09-30,No,3
3066,405,4,2023-07-03,No,1
3067,65,5,06/27/2022,Yes,0
3068,477,3,07/18/2022,No,1
3069,219,4,03/10/2023,Yes,1
3070,217,4,2023-08-23,No,4
3071,37,4,2023-10-10,Yes,1
3072,482,4,2022-07-19,No,0
3073,484,3,2023-01-21,No,2
3074,299,4,04/08/2023,Yes,0
3075,178,2,2024-01-17,No,5
3076,376,3,2023-11-28,No,1
3077,396,5,2022-03-20,No,3
3078,111,4,2024-04-13,No,5
3079,1,5,2022-09-19,No,1
3080,358,4,2024-09-24,No,1
3081,157,5,2024-02-16,No,3
3082,73,5,2023-08-25,No,1
3083,218,5,2024-11-08,No,1
3084,185,4,2023-06-14,No,2
3085,201,3,2022-08-29,No,0
3086,68,3,2024-05-17,No,6
3087,385,4,2023-02-10,Yes,1
3088,435,4,2024-05-03,No,1
3089,27,5,04/02/2023,No,1
3090,95,5,2019-03-10,No,0
3091,418,5,2024-12-06,Yes,1
3092,108,5,2024-03-19,No,2
3093,402,5,2023-03-26,Yes,18
3094,440,5,2020-11-07,Yes,1
3095,401,4,05/22/2023,No,1
3096,88,4,2024-06-26,Yes,6
3097,445,3,2023-07-19,No,6
3098,199,5,2023-06-24,Yes,0
3099,95,5,2023-09-04,Yes,1
3100,276,4,2024-12-10,No,0
3101,156,5,03/10/2023,No,2
3102,335,4,2022-10-27,No,0
3103,401,4,06/27/2024,No,0
3104,214,3,2024-07-03,Yes,1
3105,270,4,2024-04-19,Yes,13
3106,254,4,2024-03-22,No,4
3107,329,5,2023-12-02,No,0
3108,488,4,2024-09-24,Yes,1
3109,452,4,2024-05-06,No,6
3110,234,4,2024-03-13,Yes,1
3111,206,4,2023-08-18,Yes,1
3112,406,4,2024-04-27,Yes,0
3113,257,4,2020-10-01,No,1
3114,440,4,2024-02-29,No,0
3115,190,4,2022-12-12,No,1
3116,449,3,2024-07-31,No,0
3117,14,3,06/27/2024,Yes,0
3118,327,4,2021-09-07,No,1
3119,269,4,2024-07-04,Yes,1
3120,481,4,2024-12-07,Yes,9
3121,157,5,2023-02-22,Yes,9
3122,13,5,2024-09-26,No,4
3123,73,5,02/09/2024,No,2
3124,402,3,2021-06-09,No,1
3125,401,5,2023-04-19,No,2
3126,347,4,10/20/2023,No,2
3127,450,4,2024-04-27,Yes,2
3128,477,4,2023-11-10,No,11
3129,157,5,12/20/2022,No,0
3130,13,3,2023-08-24,No,1
3131,276,5,10/28/2024,No,0
3132,380,4,2024-06-24,No,0
3133,275,4,2024-10-20,No,1
3134,418,5,2020-02-18,No,4
3135,278,3,2024-07-23,Yes,0
3136,399,3,2024-06-02,No,0
3137,492,5,2024-10-18,Yes,2
3138,492,4,2024-07-24,Yes,1
3139,157,5,2024-01-13,No,17
3140,402,5,2024-01-12,No,1
3141,66,5,2023-07-07,No,4
3142,330,5,05/01/2022,No,0
3143,217,5,2023-08-04,No,5
3144,418,5,2024-04-01,Yes,1
3145,361,5,2024-01-07,No,0
3146,465,5,2024-07-23,No,7
3147,437,4,07/27/2023,Yes,3
3148,442,3,07/24/2022,No,1
3149,435,5,2020-06-28,No,0
3150,111,3,2022-12-05,Yes,2
3151,327,5,2024-09-29,No,1
3152,95,5,2024-10-23,Yes,3
3153,281,4,08/16/2019,No,5
3154,1,5,08/24/2023,No,0
3155,435,4,2022-04-05,Yes,0
3156,402,4,2019-10-23,No,4
3157,440,3,07/28/2023,No,1
3158,276,4,2024-05-01,No,3
3159,174,5,2023-03-04,Yes,0
3160,380,4,2023-11-11,Yes,1
3161,272,5,2023-08-03,No,1
3162,94,5,12/04/2022,No,3
3163,157,4,2023-05-22,No,1
3164,402,5,2023-06-06,No,1
3165,343,5,10/12/2023,No,1
3166,71,5,2024-11-23,No,1
3167,7,4,2023-10-06,Yes,2
3168,236,5,2022-10-20,Yes,0
3169,379,5,2022-05-26,No,0
3170,262,5,05/26/2024,No,2
3171,440,4,2023-07-13,No,0
3172,276,4,06/26/2022,Yes,1
3173,450,3,2024-11-28,No,0
3174,178,5,2024-11-14,Yes,0
3175,190,5,2022-08-12,Yes,0
3176,287,5,2022-06-21,No,1
3177,64,3,2022-04-05,No,2
3178,491,3,2024-12-21,No,0
3179,269,4,2023-12-08,Yes,3
3180,402,4,2023-06-20,No,4
3181,251,4,2024-07-27,No,2
3182,291,4,12/17/2024,No,1
3183,218,5,2024-10-19,No,0
3184,222,4,03/09/2022,No,1
3185,43,5,2023-05-27,No,4
3186,214,4,2024-10-10,No,3
3187,86,4,03/12/2024,Yes,2
3188,243,2,2023-12-01,No,1
3189,447,4,2022-03-10,No,2
3190,78,2,2024-11-28,Yes,3
3191,263,4,2023-06-06,No,1
3192,14,4,2023-09-08,No,2
3193,170,4,2022-09-22,Yes,0
3194,343,5,2023-04-10,No,13
3195,107,4,2023-07-25,Yes,2
3196,64,3,2022-01-24,No,2
3197,95,5,02/05/2023,No,0
3198,458,5,2024-04-10,Yes,0
3199,366,2,10/28/2020,No,0
3200,380,4,2024-09-04,No,1
3201,465,5,2024-02-17,No,0
3202,361,4,2022-05-25,No,1
3203,14,5,2024-03-27,No,1
3204,247,4,2022-12-06,No,1
3205,466,5,06/02/2024,Yes,2
3206,361,3,2024-04-27,No,1
3207,418,5,2021-12-31,No,2
3208,11,4,2022-07-27,Yes,5
3209,95,5,03/14/2023,No,0
3210,119,5,2024-04-30,No,4
3211,465,5,2024-03-18,No,0
3212,108,5,11/14/2023,No,1
3213,355,4,2022-06-13,Yes,5
3214,73,5,2024-11-06,No,4
3215,52,5,2024-09-15,Yes,3
3216,135,4,07/22/2022,No,2
3217,157,5,2024-05-14,No,1
3218,157,5,2024-02-25,No,5
3219,12,5,2024-07-14,No,0
3220,35,4,2024-06-20,No,0
3221,380,3,2024-11-10,No,3
3222,257,5,2023-10-14,No,1
3223,393,5,2024-06-14,Yes,3
3224,177,4,2024-11-12,No,3
3225,467,5,2022-06-10,No,2
3226,172,5,2024-01-28,No,1
3227,95,5,2019-08-18,No,1
3228,19,5,2023-03-20,Yes,5
3229,272,4,2022-07-23,No,1
3230,466,5,2024-04-04,Yes,7
3231,265,3,2024-03-05,No,1
3232,283,5,2023-05-07,No,2
3233,181,4,2023-01-12,Yes,1
3234,361,4,2024-12-15,Yes,14
3235,214,4,04/17/2024,No,1
3236,361,3,05/30/2024,No,0
3237,291,5,2024-05-08,No,1
3238,121,5,12/24/2024,No,0
3239,43,4,2023-03-27,No,1
3240,214,5,2023-09-21,No,0
3241,200,4,2024-02-23,No,3
3242,457,5,2024-01-22,Yes,0
3243,403,4,2024-06-26,Yes,1
3244,399,5,2021-04-14,Yes,0
3245,233,3,01/17/2024,No,2
3246,11,4,2021-03-16,No,4
3247,157,4,2023-08-24,No,1
3248,14,2,2024-07-30,No,6
3249,243,2,2023-08-12,Yes,1
3250,11,4,2024-05-27,No,0
3251,329,5,2023-12-25,No,2
3252,108,5,2022-10-15,No,2
3253,496,4,2023-10-26,No,2
3254,299,4,2024-05-04,No,1
3255,78,3,2024-02-12,No,1
3256,415,4,2024-12-23,Yes,0
3257,257,5,2020-09-28,No,4
3258,251,3,2024-12-03,No,1
3259,353,5,2022-12-12,Yes,1
3260,136,2,2024-03-06,Yes,2
3261,197,5,2023-08-18,No,0
3262,11,5,2021-08-23,No,2
3263,265,4,2021-07-01,No,1
3264,177,3,2022-05-03,Yes,3
3265,262,5,12/04/2023,No,0
3266,72,3,2024-06-29,No,1
3267,13,3,2023-11-06,No,3
3268,65,5,2023-12-21,No,0
3269,475,5,2023-03-24,No,1
3270,329,5,2023-10-22,Yes,0
3271,140,5,04/28/2020,No,2
3272,154,5,2021-01-07,No,2
3273,214,4,2024-07-30,No,1
3274,327,5,2023-07-18,No,0
3275,127,5,2023-08-05,No,1
3276,224,3,2021-09-12,Yes,1
3277,305,3,2023-07-08,No,0
3278,349,1,02/10/2023,No,2
3279,402,4,01/27/2019,No,0
3280,402,4,2022-05-31,No,3
3281,160,5,2022-03-06,No,2
3282,144,3,2024-05-14,Yes,0
3283,257,4,2023-06-07,No,5
3284,281,4,2023-03-09,No,0
3285,118,4,2022-06-30,No,0
3286,477,4,2024-08-26,No,3
3287,402,5,2020-09-11,No,3
3288,22,3,2023-09-24,No,0
3289,143,5,2024-05-19,No,1
3290,108,5,2024-07-12,No,4
3291,493,5,10/17/2022,No,0
3292,1,4,2024-10-19,Yes,4
3293,277,4,05/03/2024,No,2
3294,217,5,2023-03-28,No,7
3295,78,2,2023-09-28,No,1
3296,327,5,2024-07-26,Yes,1
3297,270,4,2022-01-08,No,0
3298,399,4,2024-10-06,No,2
3299,14,5,08/30/2024,No,0
3300,294,5,2020-10-11,No,1
3301,190,5,2023-04-07,No,3
3302,190,4,09/16/2024,No,1
3303,466,4,2023-10-04,No,3
3304,356,2,2021-11-03,Yes,0
3305,483,3,08/07/2024,No,0
3306,87,4,2024-12-12,Yes,6
3307,400,4,2022-10-02,No,1
3308,411,5,2024-01-12,No,5
3309,44,5,12/19/2018,No,1
3310,380,4,2024-04-24,No,4
3311,336,5,2024-03-29,No,0
3312,105,4,2022-03-28,No,1
3313,440,5,2022-08-29,No,1
3314,73,5,2024-06-03,No,27
3315,402,5,2023-09-22,No,14
3316,78,4,2024-04-06,No,2
3317,112,2,2024-03-19,No,1
3318,135,4,2024-08-28,Yes,7
3319,355,5,2024-12-10,Yes,0
3320,291,3,2024-05-25,No,1
3321,150,3,2023-06-06,No,4
3322,361,4,04/11/2023,Yes,0
3323,13,4,2024-08-01,No,3
3324,160,4,2024-04-13,No,0
3325,389,2,2021-12-25,No,2
3326,11,4,03/08/2024,No,7
3327,72,5,2023-07-13,No,0
3328,253,5,2023-09-21,No,0
3329,325,3,2024-01-28,Yes,0
3330,276,3,11/12/2023,No,1
3331,380,5,10/02/2024,No,1
3332,40,5,2023-08-30,Yes,0
3333,11,4,2024-11-21,No,11
3334,65,4,2022-05-31,No,0
3335,99,5,01/22/2022,No,0
3336,252,4,2022-09-04,No,2
3337,108,5,2024-09-23,Yes,1
3338,259,3,02/19/2022,No,0
3339,168,5,03/01/2021,Yes,1
3340,144,3,2023-07-16,No,2
3341,355,3,2024-05-17,Yes,1
3342,302,3,01/23/2024,No,0
3343,43,4,08/17/2024,No,2
3344,434,5,2021-05-21,Yes,1
3345,157,5,2023-06-16,No,0
3346,73,5,2024-11-05,No,0
3347,206,2,2023-11-30,No,0
3348,190,4,2023-01-05,No,5
3349,405,3,2022-06-10,Yes,0
3350,451,4,2020-05-03,Yes,0
3351,276,5,08/27/2022,No,1
3352,157,5,2024-06-07,No,0
3353,197,5,2023-07-12,No,7
3354,483,2,2023-05-05,No,2
3355,357,5,2023-10-22,No,0
3356,80,4,2024-03-12,No,4
3357,406,5,2023-11-20,No,1
3358,27,5,2024-06-19,No,1
3359,466,5,2024-05-03,Yes,1
3360,157,4,2024-02-22,No,0
3361,268,4,2021-04-28,No,0
3362,484,4,2020-07-09,No,0
3363,440,3,2023-12-07,Yes,1
3364,440,4,2024-08-14,No,0
3365,442,3,2024-11-10,No,2
3366,435,5,2020-03-04,No,1
3367,157,4,2024-10-08,Yes,0
3368,284,4,2024-02-06,Yes,1
3369,197,5,04/19/2022,No,4
3370,262,5,2024-02-08,No,2
3371,163,4,2022-01-04,Yes,1
3372,389,4,2022-01-20,No,0
3373,333,5,2024-05-31,No,2
3374,6,5,2024-12-20,No,1
3375,72,4,2024-02-11,No,4
3376,287,5,06/18/2023,No,3
3377,257,4,2023-04-02,No,5
3378,365,4,2024-11-22,No,2
3379,319,3,2024-07-19,No,1
3380,22,3,2024-12-04,No,2
3381,243,2,2023-12-11,No,15
3382,391,5,2023-01-06,No,2
3383,401,4,2021-10-10,No,3
3384,197,5,2022-08-13,No,0
3385,146,3,2023-09-06,No,0
3386,319,4,2023-12-06,No,2
3387,316,5,2023-04-26,No,0
3388,214,3,2024-10-09,No,1
3389,494,3,08/21/2023,No,0
3390,14,4,2024-11-09,No,0
3391,329,5,2024-04-18,No,13
3392,418,4,2022-08-22,Yes,2
3393,265,3,2022-04-25,No,1
3394,108,5,2023-07-23,No,2
3395,272,4,2022-01-19,Yes,1
3396,110,4,2024-08-10,No,3
3397,214,4,2024-01-08,No,0
3398,40,5,2023-06-26,No,8
3399,354,5,2023-07-15,No,0
3400,487,5,03/22/2022,No,1
3401,222,3,2021-04-22,No,10
3402,477,5,2022-01-11,No,1
3403,366,3,2024-07-12,No,1
3404,354,5,2021-04-05,No,0
3405,168,4,2022-07-22,No,9
3406,22,2,2024-12-22,Yes,1
3407,292,3,2021-07-11,No,1
3408,95,3,2024-01-18,Yes,2
3409,13,5,2024-02-29,No,0
3410,11,5,2024-11-06,Yes,0
3411,476,4,2023-03-14,No,0
3412,218,4,2024-12-03,Yes,1
3413,14,5,02/28/2024,No,1
3414,443,5,2024-09-15,No,3
3415,95,5,2021-09-13,No,2
3416,180,5,2024-09-05,Yes,0
3417,423,5,2022-01-13,Yes,1
3418,94,5,2024-07-13,No,2
3419,366,2,2020-11-24,No,0
3420,76,4,2024-01-24,No,5
3421,481,5,12/23/2024,No,4
